AERONET Version 3
Amazon_ATTO_Tower
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Amazon_ATTO_Tower,15:07:2020,12:27:16,197,197.518935,0.007209,0.007508,0.008206,0.008110,-0.179711,56.813414,57.478858,1.012802,0.071330,0.103202,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.023490,0.031230,0.304780,0.308920,0,0,30:08:2020,10:34:40,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,12:54:33,197,197.537882,0.007598,0.007865,0.008359,0.008061,-0.133537,50.838646,51.487940,1.033721,0.064799,0.100580,3,10,7,4,3,10,7,4,3,10,7,4,3,10,7,4,0.022010,0.029470,0.292180,0.296000,0,0,30:08:2020,10:35:03,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,13:15:30,197,197.552431,0.009719,0.008898,0.009279,0.008789,0.082402,46.370222,47.002314,1.117283,0.078345,0.101267,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.021140,0.028440,0.284800,0.288440,0,0,30:08:2020,10:34:25,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,19:13:06,197,197.800764,0.009262,0.008211,0.008997,0.008256,0.067672,52.892420,52.238614,2.120623,0.139762,0.130038,4,10,7,4,3,10,7,4,3,10,7,4,3,10,7,3,0.022620,0.030060,0.295410,0.297430,0,0,30:08:2020,10:34:29,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,19:34:00,197,197.815278,0.008402,0.007894,0.009253,0.008888,-0.111029,57.496297,56.830657,1.556900,0.059913,0.123321,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.023860,0.031500,0.305540,0.307340,0,0,30:08:2020,10:34:50,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,20:00:01,197,197.833345,0.007297,0.006487,0.007934,0.007613,-0.080681,63.323618,62.647221,1.451803,0.056561,0.115906,3,10,7,5,3,10,7,5,3,10,6,5,3,10,6,5,0.025890,0.033860,0.322080,0.323470,0,0,30:08:2020,10:34:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,20:45:22,197,197.864838,0.008919,0.006225,0.007231,0.006901,0.363107,73.648515,72.961059,2.324292,0.035114,0.112052,4,10,7,6,4,10,7,3,4,10,6,3,4,10,6,4,0.031360,0.040220,0.366890,0.367140,0,0,30:08:2020,10:34:44,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2020,21:02:34,197,197.876782,0.004664,0.003183,0.002759,0.002483,0.781740,77.595918,76.906946,5.813462,0.032336,0.111823,4,10,6,4,4,10,3,1,4,10,3,1,4,10,4,1,0.034480,0.043840,0.392330,0.391860,0,0,30:08:2020,10:33:59,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,11:09:43,198,198.465081,0.005316,0.003401,0.002886,0.002529,0.910075,74.351609,75.040440,14.899683,0.212703,0.147774,4,9,6,6,4,7,5,6,4,6,4,6,4,8,3,5,0.031430,0.040700,0.373230,0.379420,0,0,30:08:2020,10:17:44,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,11:42:05,198,198.487558,0.004461,0.004743,0.006412,0.006722,-0.490230,66.950821,67.633683,2.149196,0.064614,0.155047,4,9,4,6,4,8,2,3,4,8,3,3,4,8,4,6,0.027190,0.035640,0.336590,0.341600,0,0,30:08:2020,10:18:52,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,12:27:07,198,198.518831,0.003850,0.004419,0.006861,0.007436,-0.790619,56.816895,57.483587,1.348687,0.074398,0.140903,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.023490,0.031230,0.304780,0.308930,0,0,30:08:2020,10:18:17,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,12:54:24,198,198.537778,0.003291,0.005923,0.008698,0.008712,-1.417601,50.829745,51.480502,2.051901,0.126646,0.137191,2,6,7,4,3,8,7,4,3,10,7,4,3,10,7,4,0.022010,0.029470,0.292180,0.295990,0,0,30:08:2020,10:18:49,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,19:13:14,198,198.800856,0.004301,0.003926,0.004949,0.004829,-0.161569,52.844571,52.189481,2.995644,0.218717,0.106254,4,10,8,4,3,10,7,4,3,10,8,4,3,4,8,3,0.022600,0.030040,0.295310,0.297330,0,0,30:08:2020,10:18:06,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,19:34:08,198,198.815370,0.003016,0.003324,0.004745,0.005191,-0.617300,57.456861,56.790065,3.150574,0.168840,0.112290,4,10,6,3,4,10,5,3,4,10,6,3,4,10,8,1,0.023850,0.031490,0.305450,0.307240,0,0,30:08:2020,10:18:29,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2020,21:02:52,198,198.876991,0.015629,0.013733,0.016323,0.014456,-0.025151,77.623593,76.933759,13.771026,0.074986,0.126103,4,10,7,6,4,4,5,5,4,3,2,4,2,2,1,5,0.034500,0.043870,0.392520,0.392050,0,0,30:08:2020,10:18:05,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2020,11:09:41,199,199.465058,0.004048,0.008517,0.013937,0.013857,-1.802498,74.352844,75.042579,2.918404,0.039803,0.137955,4,9,7,6,4,8,6,6,4,8,6,6,4,9,6,6,0.031430,0.040710,0.373270,0.379440,0,0,30:08:2020,10:30:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2020,11:42:12,199,199.487639,0.005097,0.007039,0.011465,0.011957,-1.141261,66.907570,67.591399,2.908270,0.079578,0.139413,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.027180,0.035620,0.336430,0.341420,0,0,30:08:2020,10:30:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2020,12:27:14,199,199.518912,0.011537,0.011022,0.012766,0.012450,-0.121393,56.757804,57.425643,4.034446,0.197613,0.136722,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.023470,0.031210,0.304660,0.308790,0,0,30:08:2020,10:30:15,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:07:2020,11:09:37,201,201.465012,0.004526,0.005180,0.007834,0.007990,-0.751866,74.347117,75.038728,2.065292,0.020765,0.082828,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.027480,0.037250,0.368090,0.371450,0,0,30:08:2020,10:27:32,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:07:2020,11:42:16,201,201.487685,0.004816,0.005594,0.007855,0.008335,-0.677398,66.849910,67.535786,1.503374,0.053715,0.085006,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.024030,0.033000,0.331900,0.334590,0,0,30:08:2020,10:28:16,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:07:2020,12:27:23,201,201.519016,0.008269,0.007108,0.007876,0.007587,0.100937,56.647775,57.318035,1.281262,0.083173,0.092635,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.021060,0.029350,0.300860,0.303110,0,0,30:08:2020,10:27:52,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:07:2020,12:54:27,201,201.537813,0.008658,0.007464,0.007723,0.007483,0.185992,50.672901,51.327888,1.341097,0.131341,0.088437,3,10,7,4,3,10,7,4,3,10,7,4,3,10,7,4,0.019880,0.027910,0.288640,0.290770,0,0,30:08:2020,10:27:44,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:07:2020,13:15:22,201,201.552338,0.010760,0.008074,0.008419,0.008077,0.391945,46.168830,46.807412,1.380809,0.137989,0.090160,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.019180,0.027060,0.281450,0.283500,0,0,30:08:2020,10:27:34,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:07:2020,19:35:17,201,201.816169,0.007316,0.005803,0.006574,0.006877,0.197192,57.510009,56.839174,2.081356,0.099930,0.087256,4,8,3,4,4,8,3,3,4,10,4,3,4,10,5,3,0.021400,0.029630,0.302010,0.301990,0,0,30:08:2020,10:27:39,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2020,11:09:36,202,202.465000,0.004667,0.004412,0.005861,0.005993,-0.284436,74.336271,75.028850,2.389442,0.042805,0.086167,4,10,7,6,4,10,7,6,4,10,7,6,4,10,4,6,0.027470,0.037240,0.368050,0.371390,0,0,30:08:2020,10:13:26,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2020,11:40:27,202,202.486424,0.004708,0.004635,0.006256,0.005986,-0.368835,67.240048,67.927414,1.777468,0.065357,0.087134,4,10,7,6,4,10,7,6,4,8,7,6,4,8,7,6,0.024180,0.033180,0.333440,0.336160,0,0,30:08:2020,10:13:36,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2020,12:27:30,202,202.519097,0.011820,0.011260,0.012758,0.012834,-0.088120,56.578282,57.249775,2.845912,0.085231,0.102124,4,10,8,4,4,10,8,3,4,9,7,2,3,6,6,4,0.021040,0.029330,0.300700,0.302950,0,0,30:08:2020,10:13:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2020,12:54:30,202,202.537847,0.008145,0.005894,0.005876,0.005597,0.507150,50.606025,51.262462,3.339229,0.152480,0.107296,3,10,7,4,3,10,2,4,3,10,1,4,3,10,1,3,0.019870,0.027900,0.288530,0.290650,0,0,30:08:2020,10:14:29,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2020,13:15:26,202,202.552384,0.009195,0.007184,0.005936,0.004454,0.633902,46.087588,46.727789,3.688852,0.276456,0.099817,4,10,8,3,4,10,6,3,4,10,5,3,4,9,3,3,0.019170,0.027050,0.281330,0.283390,0,0,30:08:2020,10:13:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2020,11:39:22,215,215.485671,0.023560,0.016094,0.013738,0.011963,0.800228,66.895960,67.598768,1.777446,0.036701,0.448158,4,10,7,5,4,10,7,5,4,10,7,5,4,10,6,5,0.022230,0.030960,0.333490,0.335080,0,0,30:09:2020,11:31:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2020,12:24:30,215,215.517014,0.023420,0.014397,0.012597,0.011365,0.931916,56.406403,57.097520,1.548886,0.079744,0.381698,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.019550,0.027690,0.301830,0.303110,0,0,30:09:2020,11:31:15,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2020,12:51:33,215,215.535799,0.020387,0.011704,0.010093,0.008855,1.057349,50.230082,50.909504,1.564816,0.127104,0.373345,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.018510,0.026420,0.289480,0.290700,0,0,30:09:2020,11:31:35,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2020,13:13:40,215,215.551157,0.023780,0.014013,0.011937,0.010796,1.032788,45.275554,45.941358,1.576197,0.076691,0.366859,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.017870,0.025650,0.281870,0.283030,0,0,30:09:2020,11:30:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:08:2020,11:04:35,228,228.461516,0.005074,0.003140,0.002588,0.002183,0.999925,74.193462,74.915022,12.070855,0.116971,0.115480,4,10,6,5,4,10,5,4,4,10,5,2,4,10,5,2,0.034270,0.044060,0.393190,0.393460,0,0,30:09:2020,11:10:19,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:08:2020,13:11:59,228,228.549988,0.013633,0.009419,0.010450,0.011520,0.439144,43.962512,44.655745,1.273944,0.101615,0.133279,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.023550,0.031020,0.295460,0.295990,0,0,30:09:2020,11:11:05,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:08:2020,20:42:13,228,228.862650,0.009801,0.009786,0.010407,0.009558,-0.078221,72.274258,71.552758,2.265412,0.021654,0.121595,4,10,6,4,4,10,3,3,4,10,3,2,4,10,4,2,0.033390,0.042580,0.379160,0.373690,0,0,30:09:2020,11:10:35,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2020,19:11:47,229,229.799850,0.005147,0.004834,0.005735,0.005837,-0.126404,50.681651,49.975278,2.316130,0.088828,0.113177,3,10,7,4,3,10,7,4,3,10,8,4,3,10,8,3,0.024940,0.032570,0.306050,0.304580,0,0,30:09:2020,11:26:04,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2020,20:05:22,229,229.837060,0.012039,0.006886,0.008427,0.008169,0.604600,63.430066,62.711278,2.384689,0.059591,0.116105,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,5,0.028810,0.037160,0.339570,0.336280,0,0,30:09:2020,11:27:50,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2020,20:42:02,229,229.862523,0.009121,0.005756,0.007613,0.007802,0.349673,72.243635,71.521000,1.900360,0.040454,0.125964,4,10,7,6,4,10,7,4,4,10,7,2,4,10,7,2,0.033380,0.042560,0.379000,0.373520,0,0,30:09:2020,11:26:33,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:08:2020,21:01:23,229,229.875961,0.011007,0.006902,0.008582,0.007968,0.440656,76.906316,76.183476,2.960474,0.021743,0.135265,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.036880,0.046700,0.409180,0.402010,0,0,30:09:2020,11:25:51,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2020,11:34:35,230,230.482350,0.011089,0.007383,0.005889,0.005161,0.929075,66.793504,67.515412,6.595946,0.110588,0.302006,4,10,7,5,4,10,1,3,4,7,1,2,4,4,1,2,0.030000,0.038860,0.354180,0.354430,0,0,30:09:2020,11:10:35,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2020,19:11:38,230,230.799745,0.029651,0.017444,0.014473,0.012779,1.069884,50.619982,49.911840,1.483282,0.107777,0.399977,3,10,8,4,3,10,8,4,3,10,7,4,3,10,6,4,0.024920,0.032550,0.305910,0.304460,0,0,30:09:2020,11:10:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2020,19:40:27,230,230.819757,0.023805,0.014109,0.011596,0.010033,1.070714,57.464967,56.749223,1.903007,0.148967,0.448347,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.026710,0.034670,0.321350,0.319050,0,0,30:09:2020,11:10:54,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:08:2020,21:00:34,230,230.875394,0.044356,0.026926,0.020288,0.016969,1.147347,76.732109,76.008179,4.678831,0.031195,0.652522,4,10,7,6,4,10,6,6,4,10,5,5,4,10,5,5,0.036750,0.046540,0.407940,0.400790,0,0,30:09:2020,11:11:00,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2020,11:03:48,232,232.460972,0.010161,0.007439,0.009704,0.009263,0.136890,74.034149,74.760045,1.918178,0.029160,0.151150,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.034150,0.043920,0.392180,0.392460,0,0,30:09:2020,11:10:56,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2020,11:34:06,232,232.482014,0.010721,0.007311,0.009504,0.010372,0.251862,66.709356,67.433633,1.153789,0.039440,0.152675,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.029960,0.038820,0.353840,0.354080,0,0,30:09:2020,11:11:03,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2020,12:16:57,232,232.511771,0.013704,0.008052,0.008157,0.008068,0.810351,56.404976,57.123227,1.710318,0.088337,0.147967,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.026210,0.034260,0.319640,0.319990,0,0,30:09:2020,11:11:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2020,12:43:09,232,232.529965,0.016533,0.011203,0.011300,0.010594,0.594138,50.161196,50.873132,1.287095,0.056680,0.134259,3,10,7,4,3,10,7,4,3,10,7,4,3,10,7,4,0.024680,0.032410,0.305790,0.306240,0,0,30:09:2020,11:11:18,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2020,13:11:11,232,232.549433,0.016102,0.010662,0.010961,0.011720,0.605106,43.558220,44.259874,1.028022,0.059772,0.127006,4,10,8,3,4,10,8,3,4,10,7,3,4,10,7,2,0.023480,0.030950,0.294880,0.295430,0,0,30:09:2020,11:11:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,19:08:2020,21:03:21,232,232.877326,0.014644,0.012742,0.013840,0.012459,0.108149,77.457392,76.731551,2.751781,0.019373,0.135590,4,10,7,6,4,10,7,5,4,10,7,6,4,10,7,5,0.037370,0.047280,0.413380,0.405930,0,0,30:09:2020,11:11:08,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:08:2020,11:03:17,234,234.460613,0.045083,0.031020,0.025504,0.021595,0.838126,73.973923,74.701903,3.018826,0.024364,0.675341,4,10,7,6,4,10,7,6,4,10,7,6,4,10,5,6,0.034060,0.043140,0.389100,0.390360,0,0,30:09:2020,11:13:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:08:2020,12:42:39,234,234.529618,0.072642,0.040391,0.029197,0.023983,1.338243,50.010965,50.726251,3.399279,0.063303,1.160385,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.024230,0.031780,0.304360,0.304720,0,0,30:09:2020,11:11:45,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:08:2020,13:10:46,234,234.549144,0.063638,0.033066,0.023312,0.018914,1.476416,43.353213,44.058981,3.498410,0.170843,1.293908,4,10,9,2,4,10,7,3,4,10,7,3,4,10,7,3,0.022980,0.030350,0.293680,0.294000,0,0,30:09:2020,11:13:00,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:08:2020,19:11:12,234,234.799444,0.050049,0.029521,0.022596,0.018982,1.171453,50.439714,49.724597,2.238356,0.061657,0.758251,3,10,8,4,3,10,8,4,3,10,8,3,3,10,8,4,0.024490,0.031940,0.304510,0.302900,0,0,30:09:2020,11:12:08,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:08:2020,20:41:18,235,235.862014,0.024583,0.018697,0.016864,0.014496,0.560948,72.195343,71.466183,2.930893,0.016987,0.413026,4,10,7,6,4,10,7,5,4,10,7,4,4,10,7,5,0.033280,0.041830,0.376310,0.371590,0,0,30:09:2020,11:26:05,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:08:2020,21:00:07,235,235.875081,0.026706,0.021639,0.020215,0.017860,0.416477,76.769026,76.040022,3.393086,0.007936,0.406434,4,10,7,6,4,10,7,5,4,10,7,5,4,10,7,3,0.036830,0.045820,0.405210,0.399240,0,0,30:09:2020,11:27:39,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,31:08:2020,13:07:58,244,244.547199,0.027849,0.023845,0.020554,0.021402,0.436042,42.475234,43.200075,2.617071,0.211039,0.256061,4,11,8,2,4,11,6,2,4,10,6,2,4,10,3,3,0.025250,0.032880,0.301960,0.300740,0,0,20:09:2020,12:33:15,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:09:2020,19:08:23,246,246.797488,0.029878,0.020832,0.017429,0.015205,0.794678,49.801139,49.067955,3.982899,0.169495,0.366337,2,10,8,3,3,10,8,1,3,7,8,1,3,6,3,1,0.026990,0.034750,0.313840,0.310370,0,0,24:11:2020,05:24:37,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:09:2020,20:43:31,246,246.863553,0.037811,0.027794,0.025119,0.022160,0.611376,73.182357,72.443271,2.524282,0.027065,0.361896,4,4,7,6,4,7,7,6,4,10,7,4,4,8,7,6,0.038210,0.047440,0.400150,0.391030,0,0,24:11:2020,05:24:24,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,10:57:21,247,247.456493,0.027803,0.018836,0.019399,0.017578,0.567156,74.089604,74.829010,1.842224,0.017644,0.305753,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.038370,0.048170,0.408760,0.406300,0,0,24:11:2020,05:39:08,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,11:26:56,247,247.477037,0.027233,0.016382,0.016577,0.015278,0.775164,66.796139,67.535631,1.288896,0.023110,0.284001,4,10,6,6,4,10,6,6,4,10,6,6,4,10,6,6,0.033340,0.042300,0.367580,0.365430,0,0,24:11:2020,05:38:33,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,12:09:37,247,247.506678,0.028742,0.018793,0.017837,0.016670,0.729363,56.288359,57.025709,1.016368,0.019408,0.286976,4,10,8,4,4,10,7,4,4,10,7,4,4,10,7,4,0.028730,0.036920,0.330060,0.328330,0,0,24:11:2020,05:40:02,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,12:35:57,247,247.524965,0.030808,0.020367,0.019260,0.018816,0.717041,49.827900,50.562661,0.934988,0.025129,0.305232,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.026830,0.034720,0.314730,0.313260,0,0,24:11:2020,05:39:08,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,13:07:02,247,247.546551,0.027365,0.019839,0.020718,0.020096,0.443534,42.240890,42.970693,0.933460,0.025729,0.352533,4,11,8,2,4,11,8,2,4,11,8,2,4,10,9,2,0.025200,0.032830,0.301630,0.300420,0,0,24:11:2020,05:38:59,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,19:40:00,247,247.819444,0.025062,0.016891,0.017535,0.017144,0.564806,57.583727,56.846082,1.566947,0.050383,0.259954,4,10,7,4,4,10,7,5,4,10,7,4,4,10,8,3,0.029420,0.037500,0.332530,0.327850,0,0,24:11:2020,05:39:39,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,20:40:19,247,247.861331,0.024256,0.016055,0.012778,0.010694,0.941015,72.445643,71.705764,5.644833,0.038279,0.252583,4,10,6,6,4,10,1,4,4,10,2,3,4,10,3,4,0.037600,0.046770,0.395540,0.386720,0,0,24:11:2020,05:38:26,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:09:2020,20:58:07,247,247.873692,0.025408,0.018428,0.016125,0.013990,0.674562,76.833277,76.094249,4.840827,0.024630,0.251829,4,10,7,6,4,10,5,6,4,10,5,6,4,10,5,6,0.041600,0.051280,0.426250,0.415330,0,0,24:11:2020,05:38:39,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:09:2020,12:09:06,248,248.506319,0.015589,0.009450,0.008414,0.007637,0.930745,56.286652,57.025003,3.300606,0.107995,0.302553,4,10,7,4,4,10,7,4,4,10,7,4,4,10,7,4,0.028720,0.036920,0.330030,0.328330,0,0,24:11:2020,05:31:04,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:09:2020,12:33:35,248,248.523322,0.017390,0.009902,0.009733,0.009082,0.898678,50.270243,51.006419,2.069677,0.100893,0.308079,3,10,8,4,3,10,8,4,3,10,7,4,3,10,7,3,0.026940,0.034850,0.315630,0.314160,0,0,24:11:2020,05:31:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:09:2020,13:06:44,248,248.546343,0.019512,0.013235,0.012188,0.012564,0.711822,42.162062,42.893417,2.389924,0.122342,0.309145,4,11,8,2,4,11,8,2,4,11,8,2,4,10,9,2,0.025190,0.032820,0.301510,0.300310,0,0,24:11:2020,05:31:16,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,05:09:2020,10:56:29,249,249.455891,0.026778,0.016480,0.015264,0.013987,0.855591,74.084729,74.825496,1.853169,0.028841,0.349881,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.037830,0.046990,0.410050,0.408540,0,0,24:11:2020,05:36:36,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
